element,1.00,1.25,1.50,1.75,1.90,2.10,2.25,2.50,3.00,3.50,4.00,4.50,5.00,5.50,6.00
H,-8.7297e-03,-1.4401e-02,-1.7439e-02,-2.5933e-02,-3.0868e-02,-4.7854e-02,-6.4932e-02,-9.5635e-02,-1.6573e-01,-1.1130e-01,-9.0167e-02,-1.9856e-01,-3.2475e-01,-3.5005e-01,-4.4541e-01
He,2.1905e-03,3.6098e-03,4.3074e-03,5.7125e-03,6.3813e-03,9.2865e-03,1.2318e-02,1.8206e-02,3.0904e-02,2.0739e-02,1.7323e-02,3.9495e-02,6.8011e-02,7.6363e-02,1.0119e-01
Li,1.9345e-11,-4.7286e-13,-4.5425e-11,-1.0777e-10,-1.3327e-10,-1.6836e-10,-1.7495e-10,-2.3910e-10,-5.8853e-10,-3.1604e-10,5.4340e-09,-2.4811e-10,-1.0622e-09,-1.1587e-09,-1.3188e-09
Be,3.6848e-13,2.3826e-12,1.2593e-12,4.2641e-14,1.1067e-12,7.0377e-13,1.1871e-14,3.7113e-15,6.2730e-15,4.7495e-12,5.9577e-10,1.1378e-09,6.0736e-11,1.0413e-10,3.8755e-11
B,2.1466e-24,6.2725e-28,6.2230e-27,7.9618e-27,6.7500e-28,8.2174e-28,1.5081e-28,4.4475e-29,4.3786e-30,6.2536e-28,1.9847e-25,2.0294e-25,1.4569e-26,4.8665e-26,1.8564e-26
C,-5.8438e-06,-1.5762e-05,-7.1936e-06,2.0703e-04,3.8008e-04,7.8830e-04,1.1576e-03,1.6870e-03,3.0679e-03,2.0883e-03,1.5062e-03,2.2715e-04,-2.5949e-05,7.1610e-05,-8.7154e-05
N,6.0571e-06,1.6242e-05,2.7991e-05,4.0736e-05,4.5189e-05,5.5366e-05,6.0740e-05,7.7788e-05,1.0321e-04,1.2933e-04,1.4885e-04,2.6139e-03,3.8302e-03,3.2831e-03,3.4033e-03
O,-2.1344e-07,-4.7992e-07,-4.4374e-07,1.9684e-06,3.7303e-06,2.6905e-06,2.2715e-06,-1.3068e-05,-3.6319e-05,-3.3571e-05,-2.6081e-05,-7.0592e-05,-2.3886e-04,-2.7974e-04,-4.8772e-04
F,-6.5045e-12,2.5882e-12,4.6574e-10,7.9143e-09,1.6398e-08,4.9257e-08,9.8652e-08,1.9552e-07,6.0425e-07,3.1721e-07,1.5692e-07,8.8464e-08,2.1211e-08,5.5742e-09,-2.1633e-08
Ne,-7.4144e-09,-1.8992e-08,2.5683e-07,4.4579e-06,8.5529e-06,2.3323e-05,4.3060e-05,7.7752e-05,1.9470e-04,8.3171e-05,4.1590e-05,7.6856e-05,9.9919e-05,6.3420e-05,4.5297e-05
Na,7.3807e-09,1.8974e-08,6.6852e-08,2.1714e-07,3.1965e-07,5.7237e-07,8.5681e-07,1.4143e-06,3.2129e-06,1.4332e-06,1.0980e-06,1.9517e-06,2.8019e-06,2.4221e-06,1.9336e-06
Mg,-2.8376e-11,-9.2202e-11,-1.1234e-09,4.3236e-09,2.2052e-08,1.1938e-07,2.9347e-07,8.7988e-07,5.6131e-06,7.7593e-06,6.9616e-06,2.1372e-05,3.1863e-05,2.6487e-05,2.5830e-05
Al,3.4516e-11,1.1071e-10,3.5125e-09,1.8477e-08,2.9935e-08,5.3798e-08,7.6415e-08,1.1163e-07,2.4556e-07,4.4258e-07,5.0365e-07,9.0407e-07,1.4475e-06,1.1129e-06,1.5979e-06
Si,-1.2781e-11,-3.3029e-12,7.0519e-10,1.2653e-09,2.3599e-09,6.2788e-09,1.1363e-08,2.4050e-08,1.1067e-07,2.4143e-07,4.1107e-07,1.0154e-06,1.7828e-06,1.5195e-06,1.7293e-06
P,5.8677e-14,1.1002e-13,1.3818e-11,9.9010e-11,1.8586e-10,4.8438e-10,8.5648e-10,1.8117e-09,8.7351e-09,1.5668e-08,1.8573e-08,5.9128e-08,9.5751e-08,8.5484e-08,9.8207e-08
S,-4.0228e-12,5.6347e-13,3.9697e-10,-4.7537e-10,-1.0521e-09,-2.9824e-09,-5.4729e-09,-1.3596e-08,-6.4441e-08,-9.0425e-08,-8.4520e-08,-1.9560e-07,-2.7495e-07,-2.2055e-07,-2.1226e-07
Fe,7.8898e-12,-5.3350e-12,5.4079e-10,-2.8055e-11,-1.7140e-10,-6.0241e-10,-1.2064e-09,-5.5520e-09,-5.4712e-08,-1.1769e-07,-1.2714e-07,-3.3682e-07,-4.9227e-07,-4.1016e-07,-3.9890e-07
Co,-8.6710e-15,-8.0323e-38,3.5035e-11,5.0596e-10,9.6529e-10,2.4279e-09,4.4575e-09,9.4497e-09,4.2723e-08,6.6349e-08,5.9513e-08,1.1506e-07,1.5534e-07,1.1152e-07,9.8125e-08
Ni,-4.4276e-13,-2.7179e-13,2.0983e-12,-4.0861e-10,-7.6152e-10,-1.6876e-09,-2.8205e-09,-3.8973e-09,1.2402e-08,5.1658e-08,6.7624e-08,2.2176e-07,3.3841e-07,3.0113e-07,3.0306e-07
