element,1.00,1.25,1.50,1.75,1.90,2.00,2.25,2.50,3.00,3.50,4.00,4.50,5.00,5.50,6.00
H,-5.6426e-03,-2.9883e-02,-5.8754e-02,-1.1294e-01,-1.4084e-01,-1.7052e-01,-2.1535e-01,-2.0198e-01,-1.0222e-01,-1.4381e-01,-2.3702e-01,-2.9227e-01,-3.7273e-01,-4.5278e-01,-6.0395e-01
He,1.3501e-03,6.5050e-03,1.1585e-02,2.1805e-02,2.6797e-02,3.2355e-02,3.9578e-02,3.6433e-02,1.9171e-02,2.9242e-02,5.0863e-02,6.6222e-02,8.6116e-02,1.0518e-01,1.4096e-01
Li,-5.7333e-11,-1.3601e-10,-2.0133e-10,-2.6857e-10,-3.0700e-10,-3.3994e-10,-4.0826e-10,-4.1716e-10,7.7240e-09,3.2305e-10,-5.8100e-10,-7.5076e-10,-9.7249e-10,-1.1616e-09,-1.3302e-09
Be,6.9732e-13,8.0374e-14,7.2971e-14,1.2241e-14,6.4779e-14,2.1314e-14,9.9162e-15,2.7978e-11,4.8507e-10,3.2257e-09,8.4641e-10,7.5805e-10,3.7852e-10,1.4372e-10,1.8637e-12
B,4.2304e-28,1.8492e-27,3.9239e-28,2.6288e-29,1.9504e-29,1.0543e-29,7.6567e-30,5.3978e-27,4.8903e-21,5.7914e-25,9.3646e-26,1.3544e-25,5.6184e-21,3.2269e-38,-6.6546e-29
C,2.0877e-05,3.1041e-04,9.6700e-04,1.9275e-03,2.4726e-03,2.9735e-03,4.0349e-03,4.0993e-03,1.9910e-03,6.1772e-04,4.5130e-04,3.1374e-04,2.5831e-04,2.3986e-04,1.2209e-04
N,2.8710e-07,1.4133e-06,2.8480e-06,3.8261e-06,4.5913e-06,5.0601e-06,5.2073e-06,3.4685e-06,5.4071e-06,1.2885e-03,1.8802e-03,1.5998e-03,1.7163e-03,1.9955e-03,2.6736e-03
O,7.1496e-07,5.9641e-06,1.7232e-05,2.6693e-05,2.9945e-05,3.2267e-05,3.9454e-05,4.3206e-05,2.6058e-05,2.8194e-05,4.0596e-05,2.9875e-05,2.5942e-05,2.3339e-05,2.6369e-05
F,2.7866e-10,8.3571e-09,6.5869e-08,2.5247e-07,4.1160e-07,5.7800e-07,9.8781e-07,7.8718e-07,9.3604e-08,3.2106e-08,2.6257e-08,1.1070e-08,5.0593e-09,3.1984e-09,-2.3751e-10
Ne,6.0720e-08,2.9917e-06,2.4698e-05,9.5447e-05,1.5293e-04,2.1198e-04,3.3952e-04,2.5358e-04,4.3240e-05,3.0349e-05,3.9166e-05,2.2973e-05,1.9986e-05,2.0893e-05,1.7453e-05
Na,1.3682e-09,1.1839e-08,1.9218e-07,1.5427e-06,2.9203e-06,4.5134e-06,6.9680e-06,3.7558e-06,5.9974e-07,5.2779e-07,7.7461e-07,4.9480e-07,4.4829e-07,4.6999e-07,3.0682e-07
Mg,8.3778e-10,1.2258e-08,1.6077e-07,1.1694e-06,2.5059e-06,4.7554e-06,1.4054e-05,2.7829e-05,8.7193e-06,8.2053e-06,1.0362e-05,6.8745e-06,8.3170e-06,1.2645e-05,1.2928e-05
Al,1.2394e-10,7.0772e-10,1.5601e-09,8.3002e-09,2.1132e-08,4.4654e-08,1.7704e-07,3.9717e-07,1.1455e-07,1.1558e-07,2.1996e-07,1.7235e-07,2.5379e-07,5.2374e-07,1.3134e-06
Si,2.7927e-10,7.2740e-10,1.5085e-09,4.0589e-09,7.1210e-09,1.3805e-08,6.8970e-08,2.9335e-07,1.3139e-07,1.4559e-07,2.1651e-07,1.4384e-07,1.7890e-07,2.9956e-07,3.7986e-07
P,7.9687e-11,1.4049e-10,5.0993e-10,1.2155e-09,8.1778e-10,4.4755e-10,9.4201e-10,4.2421e-09,3.7244e-09,5.6489e-09,9.3194e-09,7.6681e-09,1.1090e-08,2.0067e-08,2.3692e-08
S,-6.7501e-12,-1.1291e-10,-2.4004e-10,-5.8543e-10,-1.0429e-09,-1.4747e-09,-3.0666e-09,-4.6065e-09,-2.2153e-09,-1.8291e-09,-1.9807e-09,-1.5999e-09,-1.0253e-09,3.6551e-10,1.2080e-09
Fe,-9.3634e-11,-3.1957e-10,-7.7381e-10,-1.7295e-09,-1.9576e-09,-2.3252e-09,-5.3715e-09,-9.4063e-09,-5.0876e-09,-5.2718e-09,-6.6966e-09,-5.6612e-09,-6.1212e-09,-7.5986e-09,-9.0970e-09
Co,3.1103e-12,3.1870e-11,1.1372e-10,3.2865e-10,5.4888e-10,9.1132e-10,2.0441e-09,2.6074e-09,8.3556e-10,6.4320e-10,7.3821e-10,5.5297e-10,4.5232e-10,4.0441e-10,3.8375e-10
Ni,9.1227e-11,2.8964e-10,6.6016e-10,1.4013e-09,1.4087e-09,1.4140e-09,3.3274e-09,6.8036e-09,4.2520e-09,4.6300e-09,5.9604e-09,5.1132e-09,5.6709e-09,7.1956e-09,8.7196e-09
