element,1.0,1.2,1.5,1.8,1.9,2.0,2.2,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0
H,-8.7318e-03,-1.4434e-02,-1.7564e-02,-2.5943e-02,-3.1063e-02,-3.9669e-02,-6.5412e-02,-9.5615e-02,-1.6557e-01,-1.1106e-01,-9.0245e-02,-1.9873e-01,-3.2480e-01,-3.5034e-01,-4.4553e-01
He,2.1911e-03,3.6181e-03,4.3337e-03,5.7132e-03,6.4106e-03,7.8810e-03,1.2428e-02,1.8196e-02,3.0842e-02,2.0653e-02,1.7325e-02,3.9505e-02,6.7981e-02,7.6408e-02,1.0120e-01
Li,-9.3483e-11,-1.7427e-10,-2.7729e-10,-4.0487e-10,-4.6937e-10,-5.1454e-10,-6.0660e-10,-7.2721e-10,-1.2049e-09,-1.0227e-09,3.9000e-09,-1.2195e-09,-2.1594e-09,-2.3836e-09,-2.6661e-09
Be,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00
B,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00
C,-5.8485e-06,-1.5809e-05,-5.6709e-06,2.0771e-04,3.8641e-04,5.9389e-04,1.1634e-03,1.6899e-03,3.0758e-03,2.0980e-03,1.5135e-03,2.3010e-04,-2.4445e-05,7.3267e-05,-8.7060e-05
N,6.0776e-06,1.6328e-05,2.8136e-05,4.0799e-05,4.5263e-05,5.0552e-05,6.1407e-05,7.7879e-05,1.0336e-04,1.2938e-04,1.4885e-04,2.6216e-03,3.8450e-03,3.2935e-03,3.4122e-03
O,-2.1477e-07,-4.8784e-07,-4.9499e-07,1.8893e-06,3.6095e-06,2.9808e-06,-4.1992e-07,-1.3844e-05,-3.6887e-05,-3.3775e-05,-2.6316e-05,-6.9708e-05,-2.3948e-04,-2.8044e-04,-4.8829e-04
F,-6.6284e-12,2.0662e-12,5.0756e-10,7.9842e-09,1.6614e-08,3.3021e-08,9.9268e-08,1.9532e-07,6.0716e-07,3.1553e-07,1.5196e-07,8.4537e-08,1.5269e-08,4.6485e-10,-2.5111e-08
